age,exp,inc,family,edu,mortgage,ccAvg,securities,cd,online,cc,infoReq,loan
58,32,113,2,2,119,49.69911351,0,1,1,1,Ph,1
47,23,29,4,1,0,7.017898494,0,0,1,NA,Email,0
64,NA,59,2,1,139,18.87537007,0,0,1,0,Ph,0
52,27,43,1,2,0,16.02299383,1,0,1,0,Ph,0
NA,NA,122,1,NA,115,38.74431653,0,0,1,0,Ph,1
48,24,29,1,1,0,13.14886304,0,0,0,0,Email,0
64,40,91,2,3,0,0.999478386,0,0,1,1,Email,0
58,32,65,3,3,0,27.83993803,0,0,1,0,Ph,0
47,23,22,NA,1,0,12.95164908,0,0,0,1,Email,0
49,23,71,1,3,0,17.84044994,0,0,0,0,Email,0
31,4,60,4,2,0,26.16844968,0,0,1,1,Ph,0
61,37,60,3,3,0,26.05281541,NA,0,1,0,Email,0
51,25,69,1,1,0,3.947936185,0,0,1,1,Email,0
28,-2,48,2,3,89,23.00691489,NA,0,1,0,Email,0
39,13,21,3,2,0,2.967442633,0,0,0,0,Ph,0
54,28,53,NA,2,0,36.74497378,1,0,0,0,Email,0
50,24,29,3,3,0,11.92226009,0,0,0,0,Email,0
30,4,60,4,2,0,28.01162306,0,0,1,0,Email,0
64,39,42,3,2,116,5.95504257,0,0,1,0,Ph,0
29,3,69,3,3,0,4.020192197,0,0,0,0,Email,0
48,24,20,1,1,0,12.78708529,0,0,1,1,Ph,0
35,10,200,2,1,458,39.14813642,0,0,0,0,Ph,0
60,36,141,2,1,0,27.51501272,0,0,1,1,Email,0
55,30,81,2,1,0,49.38417797,1,0,0,0,Email,0
29,4,183,3,3,0,102.3058554,0,0,1,0,Ph,1
NA,22,149,NA,2,0,72.47621035,NA,1,1,0,Ph,1
43,19,83,4,3,0,47.29128357,0,0,0,1,Ph,1
66,42,35,1,2,172,24.44224068,0,0,1,0,Email,0
25,NA,13,2,3,0,11.79288241,0,0,1,0,Ph,0
45,20,39,1,1,0,31.36305274,0,0,0,1,Ph,0
34,10,21,1,3,0,5.982509726,0,0,1,0,Email,0
48,23,10,2,3,0,9.114466288,0,0,1,1,Email,0
32,6,84,NA,2,0,24.21736057,0,0,0,0,Ph,0
50,24,30,4,1,161,2.002092791,0,0,1,1,Email,0
43,NA,31,4,1,156,3.97290679,0,0,1,0,Ph,0
64,39,NA,1,2,547,14.9720117,0,0,1,0,Ph,1
60,34,114,2,1,0,88.74859475,0,0,1,0,Email,0
43,19,NA,3,2,0,79.85141876,0,0,0,0,Ph,1
60,34,53,1,NA,0,11.08109697,1,0,0,1,Email,0
64,39,24,4,2,78,4.93302483,0,0,1,0,Email,0
44,NA,150,2,1,0,42.88670642,0,0,0,NA,Ph,0
60,36,132,2,NA,470,78.85976841,0,0,1,1,Email,0
54,NA,68,3,3,0,19.84610021,0,0,1,1,Email,0
33,9,53,1,1,0,14.97259975,0,0,0,1,Email,0
56,32,173,1,2,88,60.18818591,0,1,1,0,Ph,1
29,5,30,3,2,0,12.92955622,0,NA,0,0,Ph,0
25,1,113,2,1,0,3.010780942,0,0,1,1,Ph,0
60,34,15,NA,2,0,10.98442707,0,0,1,0,Email,0
55,30,84,2,1,304,48.53362407,1,0,NA,0,Email,0
39,13,88,4,2,0,17.7190034,0,0,1,1,Ph,0
NA,13,43,3,1,0,36.70565713,0,0,1,0,Email,0
53,28,43,2,3,0,26.721356,0,NA,1,1,Email,0
34,10,90,2,1,NA,35.25107941,0,0,1,0,Ph,0
42,18,34,4,1,104,3.976286211,1,0,1,0,Ph,0
60,36,38,4,1,0,16.05405268,0,0,1,0,Email,0
50,24,173,1,1,0,12.90871853,0,0,1,1,Email,0
41,17,160,NA,1,0,97.30306533,0,0,1,0,Email,0
25,0,44,4,2,0,6.879300794,0,0,1,1,Email,0
50,24,83,2,3,0,4.990339272,0,0,1,0,Email,0
48,22,94,4,3,0,33.10204264,0,0,1,0,Ph,0
32,8,43,1,3,0,27.02016415,0,0,0,1,Email,0
50,25,42,3,2,0,21.90008367,0,0,1,0,Email,0
59,33,34,2,1,0,3.959614252,0,0,0,0,Email,0
50,26,39,3,2,0,24.54790337,0,0,1,0,Email,0
44,19,70,NA,2,0,1.999383626,0,0,0,0,Email,0
31,5,39,4,3,NA,23.67587562,0,0,0,1,Email,0
40,10,44,3,3,0,26.01477715,0,NA,1,0,Email,0
36,12,69,3,2,0,39.83825491,0,0,1,0,Ph,1
51,25,44,3,3,0,11.98694829,0,0,0,0,Ph,0
64,40,32,3,3,0,2.004097984,0,0,1,0,Email,0
47,22,15,2,3,0,8.932604954,0,0,0,0,Email,0
52,28,NA,2,1,112,89.01370276,0,0,1,0,Email,0
51,26,62,1,2,221,15.64874834,0,0,1,0,Email,0
31,5,82,4,2,0,27.93337452,0,0,0,0,Email,0
39,14,54,3,NA,NA,39.09090703,0,0,0,1,Email,0
30,6,48,1,3,0,27.32432196,0,0,0,0,Email,0
27,1,74,3,3,NA,4.021813069,0,0,1,0,Email,0
41,16,113,1,3,211,12.92542125,0,0,0,1,Ph,0
53,27,81,3,2,0,21.77310751,0,0,0,0,Ph,0
54,27,43,3,2,169,13.00114928,0,0,0,0,Email,0
28,NA,34,1,2,0,24.11772867,0,0,1,0,Email,0
34,9,48,1,3,105,32.03704969,0,0,1,0,Ph,0
61,37,54,4,2,129,14.89386607,0,0,1,1,Ph,0
NA,24,75,4,2,0,17.87411298,0,0,1,0,Ph,0
36,11,72,1,1,224,37.02656488,0,0,0,0,Email,0
56,31,39,NA,1,0,12.13483347,0,0,0,0,Ph,0
24,-1,75,4,1,0,2.970209821,0,0,1,0,Email,0
64,38,79,2,1,NA,37.17566951,0,0,0,0,Email,0
26,2,205,1,1,271,82.94099134,0,0,0,1,Ph,0
33,8,65,2,1,89,1.982177817,0,0,1,0,Email,0
64,39,122,4,1,378,3.009019482,0,0,1,0,Ph,1
39,15,82,1,2,0,11.14453823,0,0,1,0,Email,0
54,30,21,2,1,0,3.02158148,0,0,0,1,Ph,0
32,6,50,4,3,0,26.52324153,1,1,1,1,Email,0
62,37,39,2,1,113,36.85396352,0,1,1,NA,Ph,0
27,2,101,1,1,0,25.07705768,0,0,0,0,Ph,0
53,28,41,2,3,0,7.051483014,1,0,0,0,Ph,0
51,25,132,1,1,0,3.98238533,0,0,1,0,Email,0
25,NA,43,3,2,176,31.05880961,0,0,1,0,Email,0
44,20,131,1,3,0,65.81473227,0,0,1,0,Ph,1
31,5,NA,1,2,76,4.977687684,0,0,0,1,Ph,0
57,32,21,NA,3,117,3.960741415,0,0,0,0,Email,0
25,-1,109,NA,3,NA,28.8382241,0,0,1,0,Email,0
30,6,141,2,1,0,56.52892639,0,0,0,0,Email,0
40,14,81,3,1,0,2.012649176,0,0,1,0,Ph,0
63,38,54,3,1,90,31.08899488,0,0,0,1,Email,0
35,10,164,2,1,0,94.86848277,0,0,1,0,Email,0
43,19,28,4,1,87,3.97298247,0,0,0,0,Email,0
27,2,68,3,3,NA,32.65688453,1,0,0,0,Email,0
44,14,44,3,3,180,26.06781216,1,1,1,1,Email,0
49,23,NA,1,3,0,17.7768712,0,0,1,1,Email,0
61,36,35,3,2,0,16.1483026,0,0,0,1,Email,0
60,34,54,3,2,0,3.952672691,0,0,1,1,Email,0
59,34,14,1,1,0,1.999499135,0,0,1,1,Email,0
28,3,52,4,1,NA,28.06287486,0,0,1,0,Email,0
52,28,101,2,1,0,3.984946508,0,0,0,NA,Email,0
28,2,149,2,1,0,91.16307732,0,0,1,0,Email,0
34,8,35,4,1,NA,11.13228861,0,1,1,1,Email,0
60,34,21,3,3,129,4.027696932,0,0,1,0,Ph,0
39,15,118,2,NA,0,25.16264473,0,0,NA,1,Ph,0
30,5,38,NA,2,0,26.13042558,1,0,0,0,Ph,0
49,25,24,4,1,138,3.012203482,0,0,1,0,Email,0
43,NA,NA,1,3,0,48.88148594,0,0,1,0,Email,0
NA,33,41,NA,3,0,21.09831876,0,0,1,0,Ph,0
28,3,85,1,2,0,11.06540421,0,0,1,1,Email,0
NA,27,12,4,1,0,12.98704059,0,NA,1,0,Email,0
NA,7,32,1,3,152,6.919652219,0,0,0,0,Ph,0
55,29,79,3,1,0,10.97108283,0,0,1,0,Ph,0
53,28,175,NA,3,0,47.25377944,0,1,1,1,Ph,1
34,8,28,3,1,0,11.88263933,0,0,0,0,Ph,0
34,9,41,2,1,161,1.97277672,0,0,1,1,Email,0
40,14,70,3,1,185,27.03079675,0,0,0,0,Email,0
49,25,161,3,2,485,84.15572497,1,1,0,0,Ph,1
35,9,53,NA,2,0,28.22799993,0,0,1,0,Email,0
39,15,128,1,1,0,44.44349003,0,0,0,0,Email,0
55,28,NA,3,2,NA,13.19276667,0,0,1,1,Email,0
29,5,80,2,2,0,25.65000278,0,0,1,1,Email,0
54,30,93,1,2,0,35.2739889,0,0,1,0,Ph,0
25,-1,48,3,3,NA,3.938261324,0,0,0,1,Email,0
52,28,149,2,1,0,88.226342,0,0,1,0,Email,0
46,19,49,3,2,0,31.80626239,0,0,1,1,Email,0
57,33,88,1,2,0,35.42918822,0,0,1,0,Ph,0
52,22,22,4,3,0,4.971525342,0,0,1,1,Ph,0
28,NA,55,4,1,0,27.86755302,0,0,1,1,Email,0
44,18,72,1,3,NA,8.931497857,0,0,0,0,Email,0
24,-1,38,2,2,0,21.82773211,0,0,1,0,Email,0
40,16,114,1,1,300,45.47624355,0,0,1,0,Email,0
NA,4,83,4,3,0,52.1550991,0,0,1,0,Email,0
39,14,101,2,1,0,4.981622802,0,0,1,1,Email,0
50,24,94,1,1,272,65.09035203,0,0,1,0,Email,0
41,17,40,2,1,0,31.4604706,0,1,1,1,Ph,0
31,7,128,1,1,0,78.25344135,0,0,0,NA,Email,0
29,3,39,4,3,0,26.97938728,0,0,1,0,Email,0
30,5,51,1,1,0,12.94888802,0,0,1,0,Email,0
44,NA,79,4,3,0,26.58046223,1,1,1,1,Ph,0
33,7,48,4,2,0,27.65129661,0,0,1,0,Email,0
NA,26,NA,1,1,144,1.002104668,0,0,0,0,Ph,0
NA,18,41,1,1,94,24.18289221,0,0,1,0,Email,0
48,22,NA,1,3,0,45.92629304,0,0,1,0,Ph,1
24,-2,125,2,1,0,89.78706071,1,0,0,1,Email,0
56,31,11,2,3,90,3.033350983,0,0,0,0,Email,0
28,NA,103,2,1,0,31.45731197,0,0,1,1,Email,0
56,30,141,2,NA,0,5.922211064,0,0,1,0,Email,0
NA,32,38,1,1,0,18.00523075,0,0,1,1,Email,0
29,5,135,2,1,0,6.963437863,0,0,0,0,Email,0
63,38,28,2,2,89,5.965248968,0,0,1,0,Ph,0
28,3,70,4,1,240,27.30150689,0,0,0,1,Ph,0
57,31,41,1,1,0,2.971959813,0,0,1,1,Email,0
34,8,81,3,2,208,11.98693524,0,0,1,0,Email,0
28,3,170,1,3,0,1.99083018,0,0,0,0,Ph,1
27,NA,55,4,NA,0,21.87796969,0,0,1,0,Email,0
37,11,24,4,3,0,18.7125924,0,0,0,0,Ph,0
52,28,NA,3,2,275,23.80554638,0,0,0,0,Email,0
49,23,32,4,1,83,23.92398717,0,0,0,0,Email,0
65,40,129,1,1,0,16.00277349,0,0,NA,1,Email,0
NA,35,108,1,1,NA,11.94913676,1,0,0,0,Email,0
37,12,180,1,1,0,103.4603141,0,0,1,1,Ph,0
63,NA,139,2,1,0,90.77902956,NA,0,0,0,Email,0
40,14,33,2,3,0,18.0170178,0,0,1,1,Email,0
46,20,74,4,3,0,32.60681739,0,0,1,0,Email,0
63,37,42,2,3,115,8.92213448,0,0,1,NA,Email,0
NA,27,73,1,3,0,39.0632439,0,NA,0,0,Email,0
33,8,115,NA,2,0,37.71214442,0,0,1,0,Ph,1
41,17,114,2,2,0,23.81357009,0,0,1,0,Email,0
41,17,92,2,1,131,24.46642223,0,0,1,0,Email,0
44,19,34,1,3,78,4.001542649,0,0,1,0,Email,0
33,6,54,2,NA,122,21.15959739,0,0,NA,0,Email,0
52,28,64,2,NA,211,13.02803283,0,0,1,0,Email,0
30,6,42,1,3,100,3.035380997,0,0,0,1,Ph,0
45,19,70,3,1,0,27.06314072,0,0,1,0,Email,0
49,NA,51,1,2,0,16.1003816,0,0,0,0,Email,0
45,19,71,4,1,218,37.39003548,0,1,1,1,Ph,0
32,7,35,3,1,108,15.91135578,0,0,0,1,Email,0
45,18,40,3,2,0,13.10535718,0,0,1,0,Email,0
57,32,165,4,3,0,34.87755325,0,0,1,0,Ph,1
61,31,18,1,3,0,18.99066549,0,0,1,1,Email,0
57,31,32,3,1,0,17.9831698,1,1,1,1,Email,0
60,35,35,3,1,169,2.960856254,0,0,1,0,Email,0
40,16,120,2,1,196,79.97945123,0,0,1,0,Ph,0
53,28,31,4,3,0,2.035442081,0,0,1,0,Email,0
42,16,35,3,1,0,19.14757387,0,0,0,0,Ph,0
62,36,32,2,3,0,3.004256803,0,0,1,1,Email,0
43,18,85,1,3,327,48.99555213,1,0,1,0,Ph,0
35,10,139,2,1,0,96.41449463,0,0,0,NA,Email,0
50,NA,103,1,1,0,4.04797898,0,0,1,0,Email,0
45,21,152,2,NA,0,17.71862771,0,0,1,0,Email,0
52,27,33,2,2,0,26.63951111,0,0,1,0,Email,0
35,9,84,4,2,322,28.33208669,0,0,0,0,Email,0
58,NA,61,4,1,0,21.8246551,0,0,0,0,Email,0
62,38,64,4,1,123,27.9533674,1,1,1,1,Email,0
50,25,34,1,2,0,15.78874264,0,0,1,0,Email,0
25,-1,82,NA,3,0,26.74909192,0,0,1,0,Email,0
NA,22,NA,1,3,163,67.9486444,1,0,0,0,Ph,1
28,4,58,3,1,131,19.1427235,0,0,0,0,Email,0
34,9,92,1,1,0,36.64275179,0,0,1,0,Email,0
49,23,78,2,2,NA,30.79247415,0,0,0,1,Email,0
54,29,129,4,3,0,53.6738106,0,0,0,0,Ph,1
50,25,13,2,3,0,9.127954499,0,0,0,0,Email,0
37,NA,81,1,3,145,37.02136422,0,0,0,0,Ph,0
38,8,23,1,3,0,7.925572623,0,0,0,0,Ph,0
52,26,35,3,3,0,12.06457048,0,0,0,0,Email,0
63,39,79,4,2,0,21.96032976,0,0,1,1,Ph,0
39,14,165,2,1,0,42.58351981,0,0,1,0,Email,0
63,NA,52,NA,1,0,37.33236048,0,0,1,0,Ph,0
65,41,185,3,2,0,25.84495594,0,NA,0,0,Ph,1
46,20,49,3,2,0,28.04183061,0,0,0,0,Email,0
54,NA,NA,1,3,227,23.89825408,0,0,0,1,Email,0
54,24,61,4,3,0,26.20110339,1,0,1,0,Email,0
52,26,112,1,1,0,30.78907869,1,1,1,1,Email,0
63,39,72,3,3,NA,25.76749702,1,0,1,0,Email,0
66,41,18,3,1,0,6.017423827,0,0,0,0,Email,0
56,29,41,NA,NA,0,31.89337804,0,0,0,0,Email,0
23,-1,61,4,1,239,32.8548007,0,0,1,0,Email,0
65,41,105,1,2,NA,38.87928995,1,1,1,0,Ph,1
51,27,23,1,1,0,3.009133265,0,0,1,0,Ph,0
34,10,22,1,NA,85,6.005617936,0,0,0,0,Email,0
49,23,59,3,1,0,26.78924032,0,0,0,0,Email,0
29,2,33,1,2,160,25.94664286,0,0,0,0,Email,0
47,23,11,1,3,103,12.13242238,0,0,0,1,Email,0
46,21,204,2,1,0,36.90715582,0,0,1,0,Email,0
52,27,61,4,3,207,24.17786265,0,0,0,0,Email,0
55,31,103,3,2,364,24.25290122,0,0,0,0,Email,0
61,36,51,3,1,0,18.92101427,0,0,0,1,Email,0
34,9,164,1,3,0,76.92693423,0,0,1,0,Ph,1
58,34,12,1,2,0,2.007324762,0,0,0,1,Ph,0
40,16,82,1,2,0,46.96807717,0,0,0,0,Email,0
43,17,164,1,1,449,30.90207497,0,0,1,0,Email,0
35,NA,48,NA,2,0,20.83016315,0,0,1,0,Email,0
24,-1,38,4,NA,0,6.907385826,0,0,1,0,Email,0
48,22,65,2,2,0,19.10472421,0,0,1,0,Email,0
44,20,71,4,1,207,24.64981806,0,0,1,0,Email,0
NA,30,18,1,1,0,3.973394955,1,1,1,0,Email,0
59,34,52,2,3,75,19.92141756,0,0,1,0,Email,0
45,18,48,3,2,113,32.34525078,0,0,1,1,Email,0
26,2,30,1,3,111,12.96911978,0,0,0,0,Ph,0
40,15,40,2,3,107,28.08394445,0,0,1,0,Ph,0
32,7,112,1,1,81,49.86818189,0,0,1,0,Email,0
29,4,NA,1,1,0,24.85776611,0,0,0,0,Ph,0
51,27,63,2,NA,82,12.94421072,0,0,1,0,Email,0
42,17,85,1,3,0,48.63994739,0,0,1,0,Ph,0
64,NA,59,1,3,220,31.51738413,0,0,0,0,Email,0
44,20,68,1,3,91,11.11074364,0,0,0,0,Ph,0
NA,11,84,2,1,0,23.93623603,NA,0,1,1,Email,0
44,19,62,3,3,0,11.04992353,0,0,0,1,Email,0
35,9,109,3,1,0,52.31943824,0,0,0,0,Email,1
41,17,141,2,1,92,94.71317557,NA,0,0,0,Email,0
56,32,129,1,1,0,93.19847611,0,0,0,0,Email,0
62,36,30,3,2,0,9.078392157,0,0,1,0,Email,0
58,34,148,NA,NA,0,62.04908932,0,0,1,0,Email,0
47,20,NA,3,2,0,7.953317836,0,0,1,1,Email,0
NA,10,21,3,1,115,16.18609199,0,0,0,0,Email,0
29,4,72,4,1,0,27.70547497,0,0,1,0,Email,0
43,17,59,3,3,87,11.93888238,0,0,1,1,Email,0
62,37,83,3,2,187,24.3409188,1,0,0,0,Ph,0
41,16,10,2,2,0,3.978285464,0,0,1,0,Email,0
34,9,84,3,2,0,6.977045011,0,0,1,0,Ph,0
50,23,98,3,2,0,25.77856651,0,0,0,0,Email,0
47,23,32,1,1,0,12.90633526,1,1,1,1,Email,0
29,5,31,4,2,NA,5.019565868,0,0,1,1,Email,0
59,34,94,3,1,0,6.049899401,0,0,0,1,Ph,0
56,31,21,2,3,137,2.985328498,0,1,1,1,Email,0
61,35,110,3,1,0,57.9198033,1,0,1,0,Email,0
58,32,38,NA,3,0,27.63855904,0,0,0,0,Email,0
49,24,39,1,3,0,17.8901936,0,0,1,0,Email,0
45,21,132,3,2,0,15.22161226,0,1,1,1,Ph,1
50,24,61,4,1,0,33.28520798,0,0,1,0,Ph,0
64,38,92,1,1,0,26.24662592,NA,0,1,0,Email,0
39,15,119,2,1,0,78.54184617,0,0,0,0,Email,0
58,33,53,4,1,0,27.27645981,0,0,1,0,Ph,0
62,37,18,3,2,0,16.26650877,0,0,1,0,Email,0
45,20,114,2,2,0,57.71474045,0,0,0,0,Ph,1
58,28,90,1,3,0,38.84759247,0,0,0,1,Ph,0
43,18,140,1,1,205,90.50000142,0,0,1,0,Ph,0
NA,3,NA,2,1,0,42.85081085,0,0,1,1,Email,0
26,1,85,1,1,NA,24.82586194,0,NA,1,0,Ph,0
49,24,80,1,1,NA,14.85159687,0,0,1,0,Email,0
66,42,53,2,1,0,14.12082788,0,0,1,1,Ph,0
33,7,49,NA,2,NA,27.84568316,0,0,1,0,Email,0
61,35,152,3,3,0,42.9367477,0,0,1,0,Ph,1
64,37,138,2,2,0,36.39966217,0,NA,1,0,Email,1
NA,10,80,4,2,0,27.85198743,0,0,1,0,Email,0
49,23,82,2,2,0,31.0600174,0,0,0,NA,Email,0
52,27,195,1,1,0,99.01926871,0,0,0,0,Email,0
61,37,22,1,3,0,15.00479849,0,0,1,0,Email,0
32,6,81,1,1,0,32.57059343,0,0,1,0,Ph,0
61,37,40,4,1,0,28.11413523,1,1,1,1,Email,0
NA,20,154,2,1,0,36.84447649,1,0,1,0,Email,0
30,4,49,3,2,0,13.88598457,0,0,0,1,Email,0
62,37,85,4,2,0,44.68704581,0,0,1,0,Email,0
57,32,21,3,2,0,1.99845783,1,1,1,0,Email,0
41,17,14,1,1,0,12.91082853,0,0,0,0,Email,0
58,34,60,4,2,0,19.82649728,0,0,0,1,Email,0
29,5,NA,2,1,0,57.58543463,0,0,1,0,Email,0
53,28,98,1,3,355,16.02224114,0,0,1,0,Email,0
64,39,22,4,2,0,7.096733613,0,0,0,0,Email,0
49,23,49,1,2,0,14.90597585,0,0,1,1,Ph,0
38,14,102,NA,1,0,24.68296938,0,1,1,1,Email,0
56,30,45,4,2,0,9.054632267,0,0,0,1,Ph,0
56,31,82,4,NA,0,16.06889058,0,0,1,0,Email,0
52,28,81,3,2,0,24.04577418,1,0,0,0,Email,0
64,NA,35,1,2,0,18.75363937,1,0,0,0,Email,0
53,28,59,2,2,0,24.71274445,0,0,1,0,Email,0
29,3,52,3,2,0,14.14549856,0,0,NA,0,Ph,0
48,24,84,3,1,166,8.995063581,0,0,1,0,Email,0
32,6,85,1,2,100,34.99967557,0,0,1,0,Email,0
54,28,NA,1,1,0,3.029942379,0,0,0,1,Email,0
37,13,89,2,NA,314,21.76999884,0,0,0,1,Email,0
47,21,109,4,1,0,24.45866374,0,0,NA,0,Ph,1
37,12,81,1,1,0,36.4501615,0,0,0,0,Email,0
64,39,38,NA,3,108,14.03875633,0,0,0,0,Email,0
43,19,72,2,1,0,22.00258844,0,0,1,0,Email,0
33,6,78,4,2,119,25.85818824,1,0,1,0,Email,0
26,2,172,2,2,0,89.7517189,0,0,1,0,Ph,1
42,18,71,3,1,106,29.73330195,1,NA,1,0,Ph,0
54,28,165,1,3,0,53.70483827,0,1,1,1,Ph,1
41,16,120,2,1,0,51.30340264,0,0,1,1,Ph,0
55,NA,39,1,1,0,2.951218305,0,0,0,1,Ph,0
65,39,23,3,2,0,8.975742665,0,0,0,1,Ph,0
50,26,135,2,3,91,60.87115749,0,0,1,0,Ph,1
55,NA,12,2,1,76,2.999430615,0,0,1,NA,Email,0
62,36,92,2,2,0,8.979787832,0,0,1,0,Email,0
53,28,192,2,3,0,83.11924789,0,0,0,0,Ph,1
32,7,42,4,1,0,11.01020889,0,0,1,1,Ph,0
56,32,158,3,3,0,48.90069862,0,0,1,0,Email,1
54,NA,194,3,3,587,78.38861152,1,1,1,1,Ph,1
44,20,160,2,1,0,94.97492015,1,0,0,NA,Email,0
48,22,98,2,1,NA,81.04927598,0,0,0,0,Email,0
46,22,164,2,1,0,97.48473178,0,1,1,NA,Email,0
NA,21,42,2,1,0,32.00599423,1,0,1,0,Ph,0
NA,15,202,3,3,NA,105.6618775,0,0,0,0,Ph,1
58,34,10,4,1,0,8.991143134,0,0,0,0,Email,0
29,3,31,4,2,0,4.019583807,0,0,1,0,Email,0
55,30,58,4,1,0,12.00167277,0,0,NA,1,Email,0
55,29,65,4,2,0,36.8558686,0,0,1,0,Ph,0
41,16,98,NA,3,0,51.81680278,0,0,0,1,Email,0
24,-2,150,2,1,0,26.07261945,0,0,1,0,Email,0
54,29,44,2,3,NA,29.29462435,0,0,1,0,Email,0
57,32,15,2,3,0,3.002437018,0,0,0,1,Ph,0
30,6,82,2,1,0,32.13903999,0,0,0,0,Email,0
42,17,61,3,3,0,5.994348172,0,0,1,0,Ph,0
29,2,38,1,2,0,26.13033813,0,0,0,0,Ph,0
29,3,39,4,3,0,26.79999459,0,0,1,0,Email,0
31,7,173,1,1,0,77.09417826,0,0,1,0,Email,0
47,23,8,4,1,0,3.019580649,0,0,1,0,Email,0
36,12,51,3,1,214,26.15380214,0,0,1,0,Ph,0
52,27,62,4,3,82,24.09702565,0,0,0,0,Ph,0
54,28,34,NA,2,0,8.959962489,NA,0,1,0,Email,0
55,29,132,3,2,307,76.18345633,0,0,0,0,Ph,1
53,27,44,4,3,0,18.85124391,0,0,0,0,Email,0
52,27,162,1,1,0,99.82377564,0,0,1,0,Email,0
64,39,64,3,1,0,28.15098596,0,0,1,0,Ph,0
54,29,111,1,3,0,1.985976426,0,0,0,1,Email,0
32,6,41,2,3,0,26.10416647,0,0,0,0,Ph,0
63,NA,52,4,3,0,20.76620622,0,0,NA,0,Email,0
36,10,65,4,2,0,27.8775493,0,0,0,0,Email,0
50,25,130,1,2,0,13.99335064,0,0,1,0,Ph,1
33,NA,45,2,1,0,2.021238894,0,0,0,1,Ph,0
62,38,35,1,2,118,24.5737166,0,0,0,0,Ph,0
49,23,65,3,2,263,9.100175613,0,0,1,1,Ph,0
41,15,38,2,1,91,8.854763723,0,0,1,0,Email,0
51,27,42,NA,2,0,14.13087495,0,0,1,1,Ph,0
56,30,45,NA,3,0,19.18867141,0,0,0,0,Email,0
51,25,145,1,1,0,3.983260815,0,0,1,0,Email,0
39,13,33,4,3,0,18.82165845,0,0,0,0,Email,0
61,35,60,3,3,0,17.83801417,0,0,0,0,Ph,0
35,NA,45,1,NA,0,25.94898088,0,0,1,1,Email,0
39,15,72,4,1,0,31.07444614,1,NA,1,0,Email,0
37,11,34,3,NA,0,2.973282454,0,0,0,NA,Email,0
48,21,23,3,2,0,7.975345031,0,0,1,0,Email,0
63,37,45,2,3,88,12.91777853,0,0,1,1,Ph,0
35,9,28,4,1,75,13.10224605,0,0,1,0,Email,0
55,NA,81,4,2,0,51.77813503,0,0,1,0,Email,0
29,5,72,3,2,81,9.042149399,0,NA,0,0,Email,0
61,31,49,4,3,0,21.05202205,0,0,1,0,Email,0
36,10,31,4,2,0,15.14053913,0,0,0,0,Email,0
61,35,63,3,3,0,28.12831869,0,0,0,0,Email,0
36,12,150,NA,1,0,71.77078539,1,1,1,0,Ph,1
58,33,142,2,1,193,50.55369882,0,0,1,1,Email,0
42,17,74,3,1,0,38.60438432,0,0,0,1,Email,0
30,4,24,NA,2,81,5.075585432,0,0,1,0,Email,0
NA,20,29,4,3,0,25.34464495,0,0,0,0,Email,0
39,15,79,4,1,0,30.90217866,0,0,0,0,Email,0
27,3,94,2,1,310,3.005383677,0,0,0,1,Email,0
57,33,121,1,1,0,56.17477638,1,0,0,0,Email,0
34,10,54,3,1,0,25.99008399,0,0,0,0,Email,0
64,39,73,NA,1,0,31.09879626,0,0,1,NA,Ph,0
47,23,71,1,3,127,11.02814846,0,0,1,0,Email,0
44,17,29,3,2,NA,13.09281626,0,0,1,1,Email,0
51,27,93,1,1,0,34.9624667,0,0,1,0,Email,0
40,14,73,NA,3,252,18.80524699,0,0,1,0,Email,0
57,32,19,4,2,0,12.09637119,NA,0,1,0,Email,0
33,8,58,2,1,0,2.04706335,1,1,1,1,Ph,0
46,20,39,1,1,0,2.960438696,0,0,0,0,Ph,0
41,16,23,2,2,0,18.05494853,1,0,1,0,Ph,0
33,7,29,1,3,127,6.89675312,0,0,0,1,Email,0
27,2,155,1,1,NA,11.07519436,0,0,0,0,Ph,0
52,28,90,1,NA,0,32.7874435,1,0,1,0,Ph,0
59,33,113,2,1,77,26.29372581,0,0,1,0,Email,0
62,38,42,1,3,0,23.71411799,0,0,0,0,Email,0
49,25,30,4,1,0,3.050104775,0,1,NA,1,Ph,0
45,19,19,3,2,0,6.002112218,NA,0,1,0,Ph,0
63,37,124,3,2,170,66.27679279,0,0,0,0,Ph,1
57,31,30,2,2,145,9.104243707,0,0,0,0,Email,0
60,30,28,1,3,124,18.73378856,1,0,1,0,Email,0
50,23,15,2,2,101,12.8253973,0,0,0,0,Email,0
54,30,70,1,3,265,20.13575897,0,0,0,0,Email,0
28,2,10,1,2,0,2.006164939,0,0,1,0,Email,0
60,34,22,3,3,139,4.015796587,0,0,1,1,Email,0
44,20,70,4,1,0,25.09905571,0,0,1,0,Ph,0
61,35,61,1,1,0,19.64957342,0,0,0,0,Email,0
40,15,161,2,1,0,43.40174345,1,0,0,1,Ph,0
54,30,29,2,1,0,11.01807526,0,0,0,1,Ph,0
NA,19,35,3,1,0,6.000359906,0,0,1,0,Ph,0
54,28,48,4,2,0,36.36281984,0,0,1,0,Ph,0
32,7,NA,4,1,NA,11.01732063,0,0,1,0,Email,0
24,0,88,NA,1,134,11.09888862,0,0,0,0,Email,0
30,4,40,4,3,0,27.13802107,0,0,1,1,Email,0
61,36,21,4,2,123,4.97714386,0,0,0,0,Email,0
